Trial Phase,Trial Number,Time,Position X,Position Y,Position Z
1,24,9.650383,0.1215172,-1.889975,1.008299
1,24,9.750727,0.2094437,-1.889975,1.036451
1,24,9.850865,0.2561496,-1.889975,0.9801946
1,24,9.951349,0.2688915,-1.889976,0.8195205
2,24,15.05453,0.7645606,2.072654,-0.106321
2,24,15.15525,0.7138558,2.071223,-0.1432173
2,24,15.25642,0.6876577,2.086253,-0.169059
2,24,15.35725,0.6815764,2.067179,-0.1669533
2,24,15.45786,0.6807439,2.014501,-0.1521918
2,24,15.5586,0.6817874,1.935512,-0.1356985
2,24,15.65868,0.6811707,1.748905,-0.09042478
2,24,15.75907,0.7132527,1.388513,-0.04207394
2,24,15.85977,0.7518536,0.875805,0.01267976
2,24,15.95992,0.797923,0.2021699,0.1242617
2,24,16.05993,0.8402814,-0.4726772,0.2475165
2,24,16.1602,0.8180573,-0.90801,0.402734
2,24,16.26133,0.813297,-0.896683,0.3596806
2,24,16.36329,0.813791,-0.877049,0.3544264
2,24,16.46442,0.6619312,-0.9099753,0.3165865
2,24,16.56518,0.3789161,-0.9099753,0.2992444
2,24,16.66594,0.2196083,-0.9099751,0.266344
2,24,16.76605,0.2022555,-0.9099749,0.2558498
2,24,16.8663,0.2044518,-0.9099751,0.2790342
2,24,16.96754,0.05197141,-0.8346158,0.3482985
2,24,17.0688,-0.1315221,-0.822,0.4509886
2,24,17.16932,-0.3546115,-0.8167219,0.5358173
2,24,17.26935,-0.5218219,-0.8659339,0.698948
2,24,17.36977,-0.5584563,-0.8823007,0.7966972
2,24,17.47021,-0.5341403,-0.8778698,0.9449821
2,24,17.57143,-0.5044048,-0.8653086,1.020696
2,24,17.67193,-0.5164469,-0.8487127,1.043904
2,24,17.77209,-0.5278842,-0.8590218,1.007084
2,24,17.87313,-0.6053154,-0.8486392,0.7399755
2,24,17.97343,-0.672132,-0.7756975,0.4398263
2,24,18.07388,-0.7617048,-0.7712131,0.03642553
2,24,18.17449,-0.8011076,-0.8351117,-0.1937069
2,24,18.27563,-0.8270943,-0.8236284,-0.3799694
2,24,18.3768,-0.8720944,-0.8119692,-0.3799654
2,24,18.47729,-1.031058,-0.8071032,-0.3799633
2,24,18.57764,-1.234581,-0.8035238,-0.5956456
2,24,18.67855,-1.332391,-0.7944986,-0.7898322
2,24,18.77965,-1.359339,-0.9799898,-1.136466
2,24,18.88045,-1.653379,-0.9799901,-0.9444333
2,24,18.98159,-1.896667,-0.9557002,-0.7190934
2,24,19.08442,-1.878519,-0.935738,-0.3397484
2,24,19.18543,-1.818698,-0.9136396,-0.07588017
2,24,19.28571,-1.904058,-0.8528928,0.2946662
2,24,19.38673,-2.176285,-0.9126889,0.4599638
2,24,19.48797,-2.339165,-0.8857148,0.489127
2,24,19.58801,-2.438527,-0.8388487,0.5821152
2,24,19.68879,-2.350192,-0.8408695,0.5624939
2,24,19.7888,-2.085874,-0.8549053,0.3046966
2,24,19.8895,-2.004893,-0.8849853,-0.1887443
2,24,19.99018,-1.599978,-0.8781914,-0.4989847
2,24,20.09154,-1.03998,-0.8646172,-0.6521955
2,24,20.19155,-0.9236373,-0.8063365,-0.6747821
2,24,20.29249,-0.9009185,-0.7855741,-0.6849828
2,24,20.39277,-0.378285,-0.8014588,-0.8159586
2,24,20.49356,-0.03802881,-0.7743191,-0.8142355
2,24,20.59456,0.09542021,-0.7643665,-0.6577528
2,24,20.6961,0.03789464,-0.7489601,-0.3975804
2,24,20.79838,0.3132025,-0.909976,-0.1171899
2,24,20.8992,0.3452079,-0.9099762,0.296051
2,24,20.99961,0.3431684,-0.9099756,0.7579237
2,24,21.10052,-0.05106959,-0.9047814,1.051326
2,24,21.20117,-0.3852154,-0.8982453,1.092496
2,24,21.30394,-0.6944579,-0.9405441,0.9847606
2,24,21.40499,-0.7600321,-0.930033,0.8089068
2,24,21.50565,-0.7599829,-0.9234586,0.7399712
2,24,21.60689,-0.7775781,-0.9022849,0.7400428
2,24,21.70754,-0.8101628,-0.8794727,0.7653937
2,24,21.80856,-0.8619163,-0.8434362,1.020032
2,24,21.90871,-0.8780973,-0.8231487,1.041316
2,24,22.00906,-1.333061,-0.8193521,1.189162
2,24,22.11033,-1.768908,-0.8066817,1.199013
2,24,22.21039,-1.684929,-0.8060468,1.14659
2,24,22.31055,-1.315872,-0.8044964,1.085799
2,24,22.41159,-0.7166144,-0.8491608,1.049787
2,24,22.51254,-0.2053628,-0.6271536,0.931816
2,24,22.61345,0.6169429,0.2819746,0.5936611
2,24,22.71412,1.390368,0.1630161,0.6450472
2,24,22.81528,1.426806,-0.721019,0.9593257
2,24,22.91615,1.320295,-0.7485226,0.924588
2,24,23.01717,1.386314,-0.738235,0.7450854
2,24,23.1179,1.624035,-0.7309859,0.5419223
2,24,23.21885,1.790614,-0.7214796,0.3576213
2,24,23.31935,2.028175,-0.7164415,0.1920316
2,24,23.41973,2.141728,-0.7764215,-0.08753169
2,24,23.52056,2.059119,-0.9743905,-0.2815002
2,24,23.62364,1.870034,-0.9435706,-0.4792314
2,24,23.72374,1.765709,-0.8904415,-0.5055331
2,24,23.82407,1.526412,-0.9392703,-0.5649464
2,24,23.92487,1.324561,-0.9312729,-0.7648326
2,24,24.02522,1.253861,-0.8996946,-0.770578
2,24,24.12622,1.332694,-0.9177389,-0.4665502
2,24,24.2271,1.1813,-0.9089405,-0.09997916
2,24,24.32796,1.006459,-0.845744,0.009172618
2,24,24.42812,0.6687635,-0.9799764,-0.09997094
2,24,24.52866,0.6633668,-0.9799767,-0.3447762
2,24,24.62908,0.6591552,-0.9799771,-0.6104847
2,24,24.72998,0.608384,-0.9590728,-0.6599142
2,24,24.83002,0.6920677,-0.9799758,-0.6550525
2,24,24.93052,1.093491,-0.8430566,-0.6133674
2,24,25.03156,1.362916,-0.8643273,-0.4190869
2,24,25.13208,1.590018,-0.8591661,-0.2480208
2,24,25.23319,1.869978,-0.8480372,-0.1110673
2,24,25.33393,2.199831,-0.8406916,-0.1814374
2,24,25.43404,2.504051,-0.8395442,-0.4185789
2,24,25.53527,2.570793,-0.8272461,-0.5861819
2,24,25.63646,2.565993,-0.815412,-0.756429
2,24,25.7368,2.430032,-0.8119938,-0.8733631
2,24,25.837,2.43003,-0.8100288,-0.8611019
2,24,25.93821,2.665116,-0.7978909,-0.49397
2,24,26.03885,2.7392,-0.7544057,-0.0258483
2,24,26.13896,2.776263,-0.7203846,0.481902
2,24,26.23911,2.649247,-0.7188715,0.7800148
2,24,26.33924,2.344884,-0.7175907,1.000875
2,24,26.44046,1.839583,-0.9053232,1.119656
2,24,26.54149,1.726566,-0.8950657,1.131313
2,24,26.64463,1.719684,-0.8637106,1.123229
2,24,26.74505,1.726332,-0.8594286,1.11868
2,24,26.84621,1.722816,-0.8478376,1.132527
2,24,26.94762,1.716546,-0.8337496,1.144925
2,24,27.04806,1.71366,-0.8293606,1.121685
2,24,27.14912,1.643504,-0.8187287,1.000968
2,24,27.24968,1.528716,-0.8131317,0.8757855
2,24,27.3497,1.518287,-0.8130134,0.8768376
2,24,27.45074,1.519771,-0.8025714,0.9172144
2,24,27.55174,1.519771,-0.7925604,0.9172143
2,24,27.6522,1.519771,-0.7879164,0.9172143
2,24,27.75346,1.519771,-0.7753744,0.9172143
2,24,27.85368,1.519771,-0.7732134,0.9172143
2,24,27.9546,1.519771,-0.7640163,0.9172144
2,24,28.05585,1.519771,-0.7514633,0.9172143
2,24,28.15638,1.519771,-0.7461393,0.9172143
2,24,28.25762,1.519771,-0.7337582,0.9172144
2,24,28.35778,1.519771,-0.7321672,0.9172143
2,24,28.45812,1.519771,-0.7287652,0.9172143
2,24,28.55884,1.519771,-0.7215252,0.9172143
2,24,28.65915,1.519771,-0.7184201,0.9172143
2,24,28.76036,1.519771,-0.9063281,0.9172144
2,24,28.8634,1.519771,-0.8759291,0.9172143
2,24,28.96465,1.519771,-0.8634961,0.9172143
2,24,29.06576,1.519771,-0.8523951,0.9172144
2,24,29.16662,1.519771,-0.8437801,0.9172144
2,24,29.26782,1.519771,-0.831775,0.9172143
2,24,29.36866,1.519771,-0.823403,0.9172143
2,24,29.46961,1.519771,-0.813878,0.9172143
2,24,29.56973,1.519771,-0.8126889,0.9172144
2,24,29.67043,1.519771,-0.8056899,0.9172143
2,24,29.77125,1.519771,-0.7974969,0.9172144
2,24,29.87262,1.519771,-0.7837919,0.9172143
2,24,29.973,1.519771,-0.7799739,0.9172144
2,24,30.07313,1.519771,-0.7787088,0.9172144
2,24,30.174,1.519771,-0.7700179,0.9172144
2,24,30.27405,1.519771,-0.7695078,0.9172143
2,24,30.37521,1.519771,-0.7578848,0.9172144
2,24,30.47528,1.519771,-0.7571908,0.9172143
2,24,30.57638,1.519771,-0.7461578,0.9172143
2,24,30.67747,1.519771,-0.7352667,0.9172143
2,24,30.77796,1.519771,-0.7303927,0.9172143
2,24,30.87868,1.519771,-0.7231166,0.9172143
2,24,30.97985,1.519771,-0.7115266,0.9172143
2,24,31.08006,1.519771,-0.9093736,0.9172143
2,24,31.1809,1.519771,-0.9009646,0.9172143
2,24,31.28097,1.519771,-0.9002596,0.9172143
2,24,31.38112,1.519771,-0.8987836,0.9172144
2,24,31.48391,1.519771,-0.8708475,0.9172143
2,24,31.58462,1.519771,-0.8637885,0.9172143
2,24,31.68545,1.519771,-0.8554405,0.9172143
2,24,31.78666,1.519771,-0.8433835,0.9172144
2,24,31.88682,1.519771,-0.8417965,0.9172143
2,24,31.98705,1.519771,-0.8394134,0.9172143
2,24,32.08791,1.519771,-0.8308454,0.9172144
2,24,32.18848,1.519771,-0.8251484,0.9172143
2,24,32.28855,1.519771,-0.8244723,0.9172144
2,24,32.38914,1.519771,-0.8185964,0.9172143
2,24,32.48936,1.519771,-0.8163853,0.9172143
2,24,32.5904,1.519771,-0.8059673,0.9172143
2,24,32.69075,1.519771,-0.8024923,0.9172143
2,24,32.79113,1.519771,-0.7986403,0.9172144
2,24,32.89221,1.519771,-0.7878813,0.9172143
2,24,32.99271,1.519771,-0.7828562,0.9172143
2,24,33.09281,1.519771,-0.7818751,0.9172143
2,24,33.19338,1.519771,-0.7761542,0.9172144
2,24,33.29361,1.519771,-0.7738922,0.9172144
2,24,33.39457,1.519771,-0.7642411,0.9172144
2,24,33.4947,1.519771,-0.7629821,0.9172144
2,24,33.59573,1.519771,-0.7527151,0.9172143
2,24,33.69625,1.519771,-0.747461,0.9172143
2,24,33.79708,1.519771,-0.73917,0.9172143
2,24,33.89814,1.519771,-0.728576,0.9172143
2,24,33.99932,1.519771,-0.716767,0.9172143
2,24,34.10052,1.519771,-0.9047059,0.9172143
2,24,34.20063,1.519771,-0.9036899,0.9172143
2,24,34.3036,1.519771,-0.8739989,0.9172143
2,24,34.40403,1.519771,-0.8696409,0.9172143
2,24,34.50481,1.519771,-0.8618258,0.9172143
2,24,34.60561,1.519771,-0.8538958,0.9172143
2,24,34.70662,1.519771,-0.8437608,0.9172144
2,24,34.80675,1.519771,-0.8424698,0.9172143
2,24,34.90699,1.519771,-0.8400267,0.9172143
2,24,35.00753,1.519771,-0.8346777,0.9172143
2,24,35.10867,1.519099,-0.9951117,0.9194738
2,24,35.20996,1.508636,-1.584004,1.054302
2,24,35.31004,1.499835,-1.889975,1.045707
2,24,35.41071,1.485594,-1.791035,1.122791
2,24,35.51229,1.494615,-1.889975,1.102634
2,24,35.61247,1.492102,-1.889975,1.112935
2,24,35.71378,1.490597,-1.889975,1.125543
2,24,35.81482,1.490597,-1.889975,1.135963
2,24,35.91541,1.490597,-1.889975,1.141931
2,24,36.01634,1.490597,-1.889975,1.151225
2,24,36.11732,1.490597,-1.889975,1.161004
2,24,36.21796,1.490597,-1.889975,1.167376
2,24,36.31804,1.490597,-1.889975,1.1682
2,24,36.41903,1.490597,-1.889975,1.178046
2,24,36.51983,1.490597,-1.889975,1.186124
2,24,36.62108,1.490597,-1.889975,0.9985793
2,24,36.72395,1.490597,-1.889975,1.027321
2,24,36.82483,1.490597,-1.889975,1.036085
24,1,0.3533334,0.7835069,-0.2747585,0.8119574
24,1,0.4544081,0.7832803,-0.2701149,0.8142849
24,1,0.5546551,0.7922045,-0.2639821,0.8205761
24,1,0.6549034,0.7940832,-0.37032,0.8491787
24,1,0.7560291,0.7778423,-0.6413286,0.7539254
24,1,0.8568003,0.6521277,-0.7199266,0.6479583
24,1,0.9574986,0.4773794,-0.7349904,0.6525243
24,1,1.058162,0.3010731,-0.7283565,0.636087
24,1,1.158547,0.2375784,-0.7245004,0.5801704
24,1,1.258893,0.1887981,-0.7210433,0.5462803
24,1,1.359068,0.1533293,-0.7192934,0.5202842
24,1,1.459941,-0.007304341,-0.7105638,0.503503
24,1,1.55999,-0.2345037,-0.7100789,0.5134625
24,1,1.660423,-0.397273,-0.9057403,0.4598938
24,1,1.760733,-0.4111778,-0.9026484,0.3971521
24,1,1.86334,-0.4738346,-0.8765723,0.3126304
24,1,1.963425,-0.527746,-0.8757242,0.2339791
24,1,2.0639,-0.4769611,-0.8709695,0.1655656
24,1,2.164079,-0.2598682,-0.8691828,0.0530996
24,1,2.265213,-0.05194446,-0.9278554,-0.1000235
24,1,2.366441,-0.02997521,-0.9155666,-0.1648334
24,1,2.466807,-0.03820261,-0.9119,-0.2035074
24,1,2.567109,-0.08627072,-0.9088871,-0.2809008
24,1,2.667507,-0.1364952,-0.904901,-0.3656594
24,1,2.768679,-0.1179297,-0.893187,-0.4481309
24,1,2.86978,-0.02997822,-0.8821756,-0.5146617
24,1,2.970587,-0.02998003,-0.8741105,-0.4990011
24,1,3.070843,0.05402741,-0.8295223,-0.4958296
24,1,3.171111,0.08496702,-0.8113795,-0.5114691
24,1,3.271184,0.07733467,-0.8144647,-0.5053777
24,1,3.37141,0.1097268,-0.7960048,-0.3390767
24,1,3.471846,0.4439496,-0.8615131,-0.2077726
24,1,3.572064,0.7654971,-0.8593373,-0.1188803
24,1,3.673231,0.8856059,-0.8476635,-0.09997797
24,1,3.774467,0.9300064,-0.8353028,-0.09997869
24,1,3.874617,0.9979138,-0.8337997,-0.09997267
24,1,3.975435,1.017701,-0.8256239,-0.187332
24,1,4.075921,1.07763,-0.8207678,-0.3798453
24,1,4.177225,1.089969,-0.8077395,-0.4303736
24,1,4.278061,1.134402,-0.7771578,-0.4183425
24,1,4.378131,1.240971,-0.7231714,-0.4811731
24,1,4.479054,1.406229,-0.7194351,-0.7100813
24,1,4.580413,1.098256,-0.9717239,-0.79373
24,1,4.683353,0.8361259,-0.9464471,-0.7943633
24,1,4.784583,0.8100309,-0.9341609,-0.7031265
24,1,4.884856,0.826344,-0.9314119,-0.4796604
24,1,4.985385,0.8033414,-0.9261196,-0.1717432
24,1,5.086452,0.743225,-0.9043109,-0.07770699
24,1,5.187699,0.6441647,-0.9028432,-0.09972
24,1,5.288393,0.3046563,-0.8960397,-0.09995586
24,1,5.389757,0.2500508,-0.882426,-0.2125486
24,1,5.489805,0.2500343,-0.8819435,-0.420814
24,1,5.590202,0.2500424,-0.8779666,-0.5821338
24,1,5.690416,0.1227164,-0.8758167,-0.679287
24,1,5.791635,-0.2345565,-0.8636242,-0.6387406
24,1,5.89187,-0.310024,-0.8612707,-0.51121
24,1,5.992691,-0.3100409,-0.8530684,-0.360958
24,1,6.093543,-0.3820979,-0.84455,-0.1479454
24,1,6.193914,-0.5923898,-0.840832,-0.09997815
24,1,6.294426,-0.7708161,-0.8357145,-0.1058004
24,1,6.395582,-1.02579,-0.9799893,-0.2182807
24,1,6.495587,-1.025843,-0.9799897,-0.3396588
24,1,6.596727,-1.037236,-0.979992,-0.4220775
24,1,6.696776,-1.04693,-0.9753873,-0.4118343
24,1,6.797653,-1.0616,-0.9724374,-0.3192672
24,1,6.898918,-1.063576,-0.977773,-0.1496891
24,1,6.999482,-1.088332,-0.9469758,-0.03400627
24,1,7.100513,-0.981869,-0.9099763,0.217747
24,1,7.200867,-0.9720924,-0.9099752,0.3592273
24,1,7.300993,-0.8952347,-0.900046,0.4009995
24,1,7.403157,-0.8282408,-0.8784051,0.3892654
24,1,7.50439,-0.6779034,-0.8660784,0.3736709
24,1,7.605687,-0.5084908,-0.8531042,0.43557
24,1,7.706259,-0.3902763,-0.8473861,0.496199
24,1,7.807354,-0.3345375,-0.8364359,0.5691593
24,1,7.907679,-0.3292429,-0.8331808,0.6075798
24,1,8.008847,-0.3288995,-0.8214998,0.6094566
24,1,8.108978,-0.332563,-0.8201878,0.5894299
24,1,8.210677,-0.3334775,-0.8031977,0.5844309
24,1,8.311107,-0.3343913,-0.7989048,0.579435
24,1,8.412011,-0.3343912,-0.7898637,0.5794354
24,1,8.512325,-0.3341624,-0.7867206,0.5806863
24,1,8.612861,-0.3322617,-0.7813697,0.5816292
24,1,8.713158,-0.3322617,-0.7783996,0.5816292
24,1,8.814081,-0.3322618,-0.7691616,0.5816292
24,1,8.915332,-0.3322617,-0.7566575,0.5816292
24,1,9.016446,-0.3305893,-0.7455086,0.5813243
24,1,9.116679,-0.3305893,-0.7431835,0.5813243
24,1,9.216681,-0.3305892,-0.7431675,0.5813243
24,1,9.31754,-0.3289166,-0.7345666,0.5810201
24,1,9.418308,-0.3255711,-0.7268945,0.5804138
24,1,9.518658,-0.3255711,-0.7233925,0.5804138
24,1,9.619291,-0.3271304,-0.7170624,0.581343
24,1,9.72018,-0.3288029,-0.9081774,0.5816464
24,1,9.820431,-0.3288029,-0.9056614,0.5816464
24,1,9.923369,-0.3288029,-0.8762783,0.5816464
24,2,15.02515,0.1144868,-0.579975,0.5725727
24,2,15.12563,0.1697007,-0.5799751,0.6232724
24,2,15.22581,0.2796752,-0.5799752,0.6884469
24,2,15.32661,0.4084035,-0.5799752,0.7662494
24,2,15.42786,0.5673407,-0.5799753,0.8624256
24,2,15.52875,0.7934415,-0.5799759,0.9616209
24,2,15.62875,1.056214,-0.5799757,1.049278
24,2,15.72941,1.281881,-0.5799754,1.119519
24,2,15.83025,1.405505,-0.5799751,1.181755
24,2,15.9305,1.412855,-0.579975,1.209535
24,2,16.03154,1.391512,-0.579975,1.193021
24,2,16.13239,1.359824,-0.5799751,1.180102
24,2,16.23342,1.3031,-0.5799751,1.157207
24,2,16.33377,1.222774,-0.5799751,1.116422
24,2,16.43491,1.152086,-0.5799751,1.083037
24,2,16.53506,1.09524,-0.579975,1.037195
24,2,16.63517,1.031373,-0.579975,0.9889665
24,2,16.7354,0.968743,-0.5799751,0.9539661
24,2,16.83569,0.8733627,-0.5799751,0.9116303
24,2,16.93577,0.7694827,-0.5799751,0.8590871
24,2,17.03617,0.693996,-0.579975,0.8187957
24,2,17.13638,0.6787995,-0.579975,0.8097393
24,2,17.23674,0.7037154,-0.579975,0.8365468
24,2,17.33782,0.7408924,-0.579975,0.8981735
24,2,17.43862,0.7641623,-0.579975,0.931434
24,2,17.5396,0.757734,-0.579975,0.9342065
24,2,17.64073,0.7425726,-0.579975,0.9315148
24,2,17.74392,0.7369123,-0.579975,0.9258007
24,2,17.84498,0.7385571,-0.579975,0.9246429
24,2,17.94528,0.7416197,-0.579975,0.9249144
24,2,18.04589,0.7415046,-0.579975,0.9262069
24,2,18.14653,0.741819,-0.579975,0.9399382
24,2,18.24685,0.7385631,-0.579975,0.9419863
24,2,18.34711,0.7392032,-0.579975,0.9347657
24,2,18.44807,0.7392031,-0.579975,0.9347657
24,2,18.54893,0.7421194,-0.579975,0.9365809
24,2,18.65001,0.7421194,-0.579975,0.9365809
24,1,0.3533334,0.8855673,-0.7451828,1.39548
24,1,0.4561074,0.8863848,-0.7103156,1.389887
24,1,0.5572916,0.8883163,-0.6933829,1.376675
24,1,0.6585447,0.8877923,-0.6825099,1.370842
24,1,0.7587047,0.8898866,-0.7263378,1.337396
24,1,0.8591149,0.8661907,-0.7839729,1.290301
24,1,0.9595125,0.77767,-0.7507547,1.26415
24,1,1.060584,0.8099717,-0.9519933,1.255727
24,1,1.163579,0.8239387,-0.9371148,1.285867
24,1,1.264807,0.9344381,-0.9319009,1.299972
24,1,1.365423,1.011728,-0.925751,1.299981
24,1,1.466394,0.8927552,-0.8460375,1.035414
24,1,1.567382,0.6336938,-0.836152,0.5625738
24,1,1.668475,0.5288811,-0.8252236,0.3347888
24,1,1.769531,0.3843083,-0.8146594,0.1859503
24,1,1.870455,0.1926388,-0.8054218,0.1725755
24,1,1.971455,-0.08072749,-0.7954261,0.1460418
24,1,2.072452,-0.3521954,-0.7854566,0.114367
24,1,2.174299,-0.4582697,-0.7669832,0.05190155
24,1,2.275114,-0.3482996,-0.8288373,-0.1136638
24,1,2.375769,-0.249351,-0.8222862,-0.2102432
24,1,2.476007,-0.1116174,-0.8199024,-0.3076255
24,1,2.576465,-0.03003812,-0.8153411,-0.3605915
24,1,2.676677,-0.03003302,-0.8132168,-0.4954174
24,1,2.777127,-0.03003138,-0.8087164,-0.6632822
24,1,2.878632,0.08163986,-0.7936592,-0.8141521
24,1,2.979527,0.2151346,-0.7847052,-0.7960032
24,1,3.080903,0.4644594,-0.9709433,-0.6486865
24,1,3.183749,0.5300266,-0.942485,-0.4733719
24,1,3.285049,0.4707218,-0.9294842,-0.2733453
24,1,3.385943,0.2500305,-0.9205557,-0.1790007
24,1,3.486157,0.3148847,-0.918401,-0.1696251
24,1,3.587195,0.7562671,-0.9080278,-0.1548932
24,1,3.687928,1.13643,-0.8774778,-0.1001832
24,1,3.78893,1.117256,-0.8770438,-0.1359683
24,1,3.89038,1.089966,-0.8761891,-0.3225199
24,1,3.991726,1.089967,-0.8627262,-0.5420485
24,1,4.092218,1.089964,-0.8578095,-0.6521903
24,1,4.192528,1.089967,-0.8547045,-0.6679817
24,1,4.293219,1.114323,-0.8356181,-0.6393576
24,1,4.394227,1.181626,-0.7918888,-0.6084357
24,1,4.495385,1.188901,-0.776667,-0.6131998
24,1,4.596688,1.186633,-0.7647731,-0.588423
24,1,4.697035,1.097269,-0.8059847,-0.3005884
24,1,4.797436,1.073942,-0.8056127,-0.0999772
24,1,4.897474,1.017073,-0.805231,-0.09997648
24,1,4.998675,0.68385,-0.7932297,-0.1029908
24,1,5.099535,0.2786416,-0.7846228,-0.1179878
24,1,5.201118,0.249977,-0.9687985,-0.1471166
24,1,5.304379,0.2499756,-0.9361804,-0.2101358
24,1,5.404825,0.2499732,-0.9317226,-0.3333897
24,1,5.505513,0.2499666,-0.924848,-0.5263113
24,1,5.606311,0.2499785,-0.9168661,-0.6338823
24,1,5.707026,0.2332273,-0.9013206,-0.5149716
24,1,5.807431,0.2190091,-0.8901699,-0.4179386
24,1,5.908279,0.2313781,-0.8878706,-0.4785421
24,1,6.00842,0.2312528,-0.8864026,-0.6238862
24,1,6.109309,0.1013826,-0.8868804,-0.7062605
24,1,6.210395,0.01436457,-0.8760216,-0.8084696
24,1,6.311272,-0.2574563,-0.8672565,-0.7344286
24,1,6.411673,-0.3208177,-0.8578312,-0.4211125
24,1,6.512731,-0.4049317,-0.8526653,-0.3243755
24,1,6.614031,-0.6268902,-0.839667,-0.213101
24,1,6.714482,-0.790202,-0.8351481,-0.2266872
24,1,6.815813,-0.9886407,-0.9799751,-0.3286626
24,1,6.917056,-1.034724,-0.979975,-0.3842532
24,1,7.017521,-1.045238,-0.9799759,-0.4493304
24,1,7.11853,-1.055336,-0.9799755,-0.5814984
24,1,7.219695,-1.066982,-0.9799753,-0.7241498
24,1,7.319911,-1.069154,-0.9799753,-0.6695355
24,1,7.421154,-0.881578,-0.9799752,-0.3420829
24,1,7.523375,-0.8192085,-0.9462209,-0.2660812
24,1,7.62449,-0.6493375,-0.9350743,-0.2009203
24,1,7.724529,-0.3004398,-0.9346869,-0.239325
24,1,7.825366,-0.02997953,-0.9263111,-0.2892039
24,1,7.925734,-0.03003258,-0.9226457,-0.3059697
24,1,8.026511,-0.03003025,-0.91488,-0.4105324
24,1,8.127188,-0.03003436,-0.9081143,-0.5664127
24,1,8.22776,0.01773614,-0.9023718,-0.7619639
24,1,8.328048,0.2503973,-0.8995137,-0.6600448
24,1,8.428743,0.3937245,-0.8925432,-0.2988093
24,1,8.529195,0.4723927,-0.8880268,-0.0999735
24,1,8.630563,0.5593404,-0.8584986,-0.06831139
24,1,8.731666,0.755303,-0.8323525,-0.0380705
24,1,8.832492,1.050654,-0.8382351,-0.06636757
24,1,8.933007,1.10529,-0.8422545,-0.08468866
24,1,9.033982,1.02647,-0.8401472,-0.09996814
24,1,9.134447,0.7525625,-0.8355056,-0.1035008
24,1,9.235448,0.4315457,-0.8254959,-0.114604
24,1,9.335763,0.2517278,-0.8223457,-0.1013952
24,1,9.436387,0.257869,-0.8161163,-0.1000289
24,1,9.537387,0.2697226,-0.8061203,-0.1000297
24,1,9.638721,0.3905406,-0.7927825,-0.1000306
24,1,9.739697,0.3789042,-0.7830153,-0.1000311
24,1,9.840418,0.3555831,-0.9758123,-0.100031
24,1,9.940848,0.3633567,-0.9715073,-0.100031
24,2,15.04322,1.229736,-0.499975,0.505356
24,2,15.14418,1.229736,-0.499975,0.505356
24,2,15.24462,1.23144,-0.499975,0.5056934
24,2,15.34584,1.23144,-0.499975,0.5056934
24,2,15.44639,1.23144,-0.499975,0.5056934
24,2,15.54751,1.23144,-0.499975,0.5056934
24,2,15.648,1.232857,-0.499975,0.5074733
24,2,15.74888,1.232714,-0.499975,0.5081949
24,2,15.84919,1.234416,-0.499975,0.5085336
24,2,15.94975,1.234704,-0.4999751,0.507091
24,2,16.05058,1.223015,-0.499975,0.5035279
24,2,16.15121,1.185349,-0.499975,0.4970655
24,2,16.25129,1.169714,-0.499975,0.4956724
24,1,0.3533334,0.7742007,-0.3224945,0.5206327
24,1,0.4540381,0.7723987,-0.4029526,0.5410584
24,1,0.5598971,0.729153,-0.7110036,0.593484
24,1,0.6625201,0.4928853,-0.8847758,0.5356373
24,1,0.7642221,0.4117112,-0.8677536,0.4872334
24,1,0.86436,0.3502674,-0.8663747,0.3765416
24,1,0.965441,0.2751326,-0.8555645,0.2769928
24,1,1.065911,0.1175049,-0.8508699,0.1813992
24,1,1.166805,-0.03539291,-0.8419235,0.0735189
24,1,1.266978,-0.03003421,-0.9102081,-0.1120936
24,1,1.367044,-0.03003201,-0.9095491,-0.2378782
24,1,1.467668,-0.05211133,-0.9032984,-0.244224
24,1,1.568611,-0.1160845,-0.8938684,-0.2532261
24,1,1.669637,-0.2610335,-0.8836054,-0.2509655
24,1,1.770289,-0.3448897,-0.8770822,-0.2881495
24,1,1.87136,-0.4575936,-0.8663704,-0.2769352
24,1,1.971618,-0.6225955,-0.8637993,-0.2125589
24,1,2.072154,-0.7581037,-0.8584381,-0.1817895
24,1,2.172253,-0.7139941,-0.8574402,-0.2178273
24,1,2.273043,-0.6192774,-0.8495401,-0.2665072
24,1,2.373098,-0.6297106,-0.8489901,-0.2460546
24,1,2.474075,-0.6158851,-0.839229,-0.1809673
24,1,2.574208,-0.594293,-0.8378991,-0.1373842
24,1,2.674657,-0.5818181,-0.833408,-0.1267632
24,1,2.775896,-0.555493,-0.821014,-0.1281226
24,1,2.875898,-0.5356498,-0.820992,-0.1310779
24,1,2.976347,-0.5298402,-0.8165069,-0.1223198
24,1,3.076452,-0.5292979,-0.815452,-0.1195668
24,1,3.17674,-0.5295211,-0.8125749,-0.1206991
24,1,3.277909,-0.5314821,-0.8008848,-0.1203124
24,1,3.377943,-0.5275598,-0.8005489,-0.121085
24,1,3.478683,-0.5275598,-0.7931399,-0.121085
24,1,3.578974,-0.5255984,-0.7902389,-0.1214702
24,1,3.679013,-0.5255024,-0.7898458,-0.120981
24,1,3.779255,-0.5255026,-0.7874237,-0.120981
24,1,3.879691,-0.5252802,-0.7830688,-0.1198485
24,1,3.980433,-0.5252802,-0.9756427,-0.1198485
24,1,4.083551,-0.5248358,-0.9444627,-0.1175826
