Participant ID,Trial Number,Sample Number,Sample Order,Sample Time,Comparison Time,Condition,Path,Foil
15,54,18,left,10000,20000,VH,"[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (0, 4)]","[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (2, 4)]"
15,55,57,right,10000,20000,VH,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4)]","[(3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4)]"
15,56,55,left,10000,20000,V,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (3, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]"
15,57,50,right,10000,20000,V,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (3, 2)]","[(1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (3, 2)]"
15,58,38,left,10000,20000,V,"[(0, 1), (0, 2), (1, 2), (1, 1), (2, 1), (2, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (2, 1), (2, 0), (1, 0)]"
15,59,43,right,10000,20000,V,"[(1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 0), (0, 1)]","[(1, 2), (2, 2), (2, 1), (2, 0), (1, 0), (0, 0), (0, 1)]"
15,60,24,right,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (0, 0)]","[(4, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 0), (0, 0)]"
16,1,5,left,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (1, 1)]"
16,2,32,right,10000,20000,VH,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (1, 2)]"
16,3,6,left,10000,20000,VH,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (3, 3)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4)]"
16,4,38,right,10000,20000,VH,"[(0, 1), (0, 2), (1, 2), (1, 1), (2, 1), (2, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (2, 1), (2, 0), (1, 0)]"
16,5,47,right,10000,20000,VH,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
16,6,13,right,10000,20000,VH,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
16,7,58,right,10000,20000,VH,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]"
16,8,24,right,10000,20000,VH,"[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (0, 0)]","[(4, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 0), (0, 0)]"
16,9,12,right,10000,20000,VH,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2)]","[(0, 1), (0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
16,10,57,left,10000,20000,VH,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4)]","[(3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4)]"
16,11,49,left,10000,20000,H,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4)]","[(0, 3), (0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (1, 4)]"
16,12,25,right,10000,20000,H,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
16,13,27,right,10000,20000,H,"[(3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (0, 2), (0, 1)]","[(3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (0, 2), (0, 1)]"
16,14,55,left,10000,20000,H,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (3, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]"
16,15,59,right,10000,20000,H,"[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 4)]","[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2)]"
16,16,15,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
16,17,17,right,10000,20000,VH,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(0, 0), (0, 1), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]"
16,18,30,right,10000,20000,VH,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]"
16,19,41,left,10000,20000,VH,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
16,20,7,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]"
16,21,36,right,10000,20000,H,"[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (1, 3)]","[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2)]"
16,22,21,left,10000,20000,H,"[(1, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]","[(1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0)]"
16,23,1,left,10000,20000,H,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]","[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2)]"
16,24,54,left,10000,20000,H,"[(4, 2), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]","[(4, 2), (4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (1, 1)]"
16,25,19,left,10000,20000,H,"[(2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0)]","[(2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0)]"
16,26,44,right,10000,20000,V,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4)]"
16,27,34,right,10000,20000,V,"[(3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4)]","[(3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]"
16,28,14,left,10000,20000,V,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
16,29,33,left,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]"
16,30,48,right,10000,20000,V,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3)]"
16,31,26,left,10000,20000,H,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (2, 0)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1)]"
16,32,45,left,10000,20000,H,"[(2, 2), (1, 2), (1, 1), (2, 1), (2, 0), (3, 0), (4, 0)]","[(2, 2), (1, 2), (1, 1), (1, 0), (2, 0), (3, 0), (4, 0)]"
16,33,29,left,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
16,34,3,left,10000,20000,H,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (3, 3)]","[(4, 2), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (3, 3)]"
16,35,35,right,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
16,36,39,left,10000,20000,VH,"[(2, 2), (3, 2), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3)]","[(2, 2), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3)]"
16,37,2,right,10000,20000,VH,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]"
16,38,50,right,10000,20000,VH,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (3, 2)]","[(1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (3, 2)]"
16,39,16,right,10000,20000,VH,"[(4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]","[(4, 2), (3, 2), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]"
16,40,22,right,10000,20000,VH,"[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (3, 4)]","[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (4, 3)]"
16,41,8,left,10000,20000,V,"[(4, 3), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2)]","[(4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
16,42,37,left,10000,20000,V,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
16,43,18,left,10000,20000,V,"[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (0, 4)]","[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (2, 4)]"
16,44,43,left,10000,20000,V,"[(1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 0), (0, 1)]","[(1, 2), (2, 2), (2, 1), (2, 0), (1, 0), (0, 0), (0, 1)]"
16,45,28,left,10000,20000,V,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (1, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3)]"
16,46,53,left,10000,20000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
16,47,31,right,10000,20000,V,"[(2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3)]","[(2, 0), (1, 0), (0, 0), (0, 1), (0, 2), (1, 2), (1, 3)]"
16,48,51,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4)]","[(0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4)]"
16,49,9,left,10000,20000,V,"[(0, 2), (0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (1, 3)]","[(0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3)]"
16,50,4,right,10000,20000,V,"[(2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (4, 1)]","[(2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1)]"
16,51,52,left,10000,20000,H,"[(3, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 3)]","[(3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3)]"
16,52,20,right,10000,20000,H,"[(2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]","[(2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]"
16,53,46,left,10000,20000,H,"[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0)]","[(0, 4), (0, 3), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
16,54,23,left,10000,20000,H,"[(3, 0), (2, 0), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1)]","[(3, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (4, 1)]"
16,55,56,right,10000,20000,H,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
16,56,42,left,10000,20000,V,"[(1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (4, 2), (4, 3)]","[(1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (4, 2), (4, 3)]"
16,57,10,right,10000,20000,V,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
16,58,40,right,10000,20000,V,"[(2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (4, 1)]","[(2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1)]"
16,59,11,right,10000,20000,V,"[(3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3), (2, 3)]","[(3, 0), (3, 1), (4, 1), (4, 2), (4, 3), (3, 3), (2, 3)]"
16,60,60,left,10000,20000,V,"[(4, 1), (4, 0), (3, 0), (3, 1), (2, 1), (2, 2), (3, 2)]","[(4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
17,1,7,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]"
17,2,57,right,10000,20000,VH,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4)]","[(3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4)]"
17,3,18,right,10000,20000,VH,"[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (0, 4)]","[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (2, 4)]"
17,4,50,right,10000,20000,VH,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (3, 2)]","[(1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (3, 2)]"
17,5,56,right,10000,20000,VH,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
17,6,37,left,10000,20000,VH,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
17,7,54,right,10000,20000,VH,"[(4, 2), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]","[(4, 2), (4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (1, 1)]"
17,8,36,left,10000,20000,VH,"[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (1, 3)]","[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2)]"
17,9,59,left,10000,20000,VH,"[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 4)]","[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2)]"
17,10,51,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4)]","[(0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4)]"
17,11,1,left,10000,20000,V,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]","[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2)]"
17,12,52,right,10000,20000,V,"[(3, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 3)]","[(3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3)]"
17,13,41,right,10000,20000,V,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
17,14,10,left,10000,20000,V,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
17,15,24,left,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (0, 0)]","[(4, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 0), (0, 0)]"
17,16,2,left,10000,20000,H,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]"
17,17,28,left,10000,20000,H,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (1, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3)]"
17,18,60,right,10000,20000,H,"[(4, 1), (4, 0), (3, 0), (3, 1), (2, 1), (2, 2), (3, 2)]","[(4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
17,19,14,right,10000,20000,H,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
17,20,4,left,10000,20000,H,"[(2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (4, 1)]","[(2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1)]"
17,21,11,left,10000,20000,H,"[(3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3), (2, 3)]","[(3, 0), (3, 1), (4, 1), (4, 2), (4, 3), (3, 3), (2, 3)]"
17,22,43,left,10000,20000,H,"[(1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 0), (0, 1)]","[(1, 2), (2, 2), (2, 1), (2, 0), (1, 0), (0, 0), (0, 1)]"
17,23,16,left,10000,20000,H,"[(4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]","[(4, 2), (3, 2), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]"
17,24,20,left,10000,20000,H,"[(2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]","[(2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]"
17,25,47,left,10000,20000,H,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
17,26,25,left,10000,20000,VH,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
17,27,19,right,10000,20000,VH,"[(2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0)]","[(2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0)]"
17,28,31,right,10000,20000,VH,"[(2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3)]","[(2, 0), (1, 0), (0, 0), (0, 1), (0, 2), (1, 2), (1, 3)]"
17,29,3,left,10000,20000,VH,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (3, 3)]","[(4, 2), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (3, 3)]"
17,30,22,right,10000,20000,VH,"[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (3, 4)]","[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (4, 3)]"
17,31,48,right,10000,20000,V,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3)]"
17,32,53,left,10000,20000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
17,33,15,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
17,34,29,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
17,35,17,right,10000,20000,V,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(0, 0), (0, 1), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]"
17,36,39,right,10000,20000,V,"[(2, 2), (3, 2), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3)]","[(2, 2), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3)]"
17,37,55,right,10000,20000,V,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (3, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]"
17,38,8,left,10000,20000,V,"[(4, 3), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2)]","[(4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
17,39,5,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (1, 1)]"
17,40,32,left,10000,20000,V,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (1, 2)]"
17,41,23,left,10000,20000,V,"[(3, 0), (2, 0), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1)]","[(3, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (4, 1)]"
17,42,6,right,10000,20000,V,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (3, 3)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4)]"
17,43,12,left,10000,20000,V,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2)]","[(0, 1), (0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
17,44,9,left,10000,20000,V,"[(0, 2), (0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (1, 3)]","[(0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3)]"
17,45,40,left,10000,20000,V,"[(2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (4, 1)]","[(2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1)]"
17,46,42,left,10000,20000,H,"[(1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (4, 2), (4, 3)]","[(1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (4, 2), (4, 3)]"
17,47,34,left,10000,20000,H,"[(3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4)]","[(3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]"
17,48,13,right,10000,20000,H,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
17,49,26,right,10000,20000,H,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (2, 0)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1)]"
17,50,46,left,10000,20000,H,"[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0)]","[(0, 4), (0, 3), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
17,51,35,right,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
17,52,58,left,10000,20000,H,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]"
17,53,45,right,10000,20000,H,"[(2, 2), (1, 2), (1, 1), (2, 1), (2, 0), (3, 0), (4, 0)]","[(2, 2), (1, 2), (1, 1), (1, 0), (2, 0), (3, 0), (4, 0)]"
17,54,30,right,10000,20000,H,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]"
17,55,27,right,10000,20000,H,"[(3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (0, 2), (0, 1)]","[(3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (0, 2), (0, 1)]"
17,56,49,right,10000,20000,VH,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4)]","[(0, 3), (0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (1, 4)]"
17,57,33,right,10000,20000,VH,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]"
17,58,38,right,10000,20000,VH,"[(0, 1), (0, 2), (1, 2), (1, 1), (2, 1), (2, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (2, 1), (2, 0), (1, 0)]"
17,59,44,right,10000,20000,VH,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4)]"
17,60,21,right,10000,20000,VH,"[(1, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]","[(1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0)]"
